#TYPE System.Management.Automation.PSCustomObject
"technique_id","technique_name","event_id","event_name","link_text","source_name","sec_rec_name"
"T1072","Third-party Software","4663","An attempt was made to access an object.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","4663","An attempt was made to access an object.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663","Advanced Audit Logs","Monitor"
"T1177","LSASS Driver","4663","An attempt was made to access an object.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663","Advanced Audit Logs","Monitor"
"T1053","Scheduled Task","4663","An attempt was made to access an object.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663","Advanced Audit Logs","Monitor"
"T1053","Scheduled Task","4663","An attempt was made to access an object.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663","Advanced Audit Logs","Monitor"
"T1191","CMSTP","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1196","Control Panel Items","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1118","InstallUtil","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1170","Mshta","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1121","Regsvcs/Regasm","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1117","Regsvr32","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1085","Rundll32","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1064","Scripting","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1218","Signed Binary Proxy Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1216","Signed Script Proxy Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1127","Trusted Developer Utilities","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1191","CMSTP","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1196","Control Panel Items","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1118","InstallUtil","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1170","Mshta","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1121","Regsvcs/Regasm","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1117","Regsvr32","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1085","Rundll32","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1064","Scripting","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1218","Signed Binary Proxy Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1216","Signed Script Proxy Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1127","Trusted Developer Utilities","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1059","Command-Line Interface","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1173","Dynamic Data Exchange","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1106","Execution through API","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1129","Execution through Module Load","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1203","Exploitation for Client Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1061","Graphical User Interface","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1086","PowerShell","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1035","Service Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1204","User Execution","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1047","Windows Management Instrumentation","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1072","Third-party Software","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1177","LSASS Driver","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1053","Scheduled Task","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1072","Third-party Software","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1177","LSASS Driver","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1053","Scheduled Task","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1053","Scheduled Task","4688","A new process has been created.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4688","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5140","A network share object was accessed.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5140","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5140","A network share object was accessed.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5140","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5145","A network share object was checked to see whether client can be granted desired access.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5145","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5145","A network share object was checked to see whether client can be granted desired access.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5145","Advanced Audit Logs","Monitor"
"T1203","Exploitation for Client Execution","5156","The Windows Filtering Platform has permitted a connection.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5156","Advanced Audit Logs","Monitor"
"T1072","Third-party Software","5156","The Windows Filtering Platform has permitted a connection.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5156","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5156","The Windows Filtering Platform has permitted a connection.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5156","Advanced Audit Logs","Monitor"
"T1072","Third-party Software","5156","The Windows Filtering Platform has permitted a connection.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5156","Advanced Audit Logs","Monitor"
"T1028","Windows Remote Management","5156","The Windows Filtering Platform has permitted a connection.","https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-5156","Advanced Audit Logs","Monitor"
"T1035","Service Execution","7040",,,,
"T1035","Service Execution","7045",,,,
